high_booking_rate,accommodates,availability_30,availability_365,availability_60,availability_90,bathrooms,bedrooms,beds,cancellation_policy,cleaning_fee,extra_people,guests_included,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,instant_bookable,is_location_exact,maximum_nights,minimum_nights,Community_areas,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,security_deposit,square_feet,weekly_price,amenities_.Air.conditioning.,amenities_.Bed.linens.,amenities_.Carbon.monoxide.detector.,amenities_.Coffee.maker.,amenities_.Cooking.basics.,amenities_.Dishes.and.silverware.,amenities_.Extra.pillows.and.blankets.,amenities_.Fire.extinguisher.,amenities_.First.aid.kit.,amenities_.Free.street.parking.,amenities_.Hair.dryer.,amenities_.Hot.water.,amenities_.Laptop.friendly.workspace.,amenities_.Lock.on.bedroom.door.,amenities_.Long.term.stays.allowed.,amenities_.Private.entrance.,amenities_.Self.check.in.,amenities_.Smoke.detector.,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Hangers,amenities_Heating,amenities_Iron,amenities_Kitchen,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Shampoo,amenities_Stove,amenities_TV,amenities_Washer,is_next_to_Lake,is_high_crime_area,is_major_section
0,2,0,0,0,0,1,1,0,strict_14_with_grace_period,75,0,1,1,0,4,100,within an hour,FALSE,FALSE,90,2,Central,145,Condominium,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,4,28,363,58,88,1,1,1,moderate,0,8,2,1,0,22,97,within a few hours,TRUE,TRUE,370,31,SouthSide,79,Apartment,10,10,10,8,10,100,10,Entire home/apt,0,1100,550,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,1,28,178,58,88,1,1,1,flexible,10,0,1,1,1,1,100,N/A,TRUE,TRUE,90,20,NorthWestSide,30,House,10,10,10,10,9,100,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,2,30,180,60,90,1,1,1,strict_14_with_grace_period,15,20,2,0,0,4,100,within an hour,FALSE,TRUE,1000,1,FarNorthSide,49,Apartment,9,9,9,10,9,93,10,Private room,0,1100,550,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,29,364,59,89,1,1,1,flexible,35,0,1,1,1,2,100,within an hour,FALSE,TRUE,365,30,WestSide,50,Apartment,10,10,10,10,9,96,10,Private room,100,1100,550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1
1,2,29,364,59,89,1,1,2,strict_14_with_grace_period,38,20,2,1,0,2,100,within an hour,TRUE,TRUE,1125,2,SouthWestSide,59,Other,9,10,10,10,10,91,9,Entire home/apt,100,1100,275,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
0,2,0,67,7,37,1.5,1,1,strict_14_with_grace_period,55,35,1,0,1,1,100,within an hour,TRUE,TRUE,5,1,WestSide,75,Condominium,10,10,10,9,9,100,10,Entire home/apt,100,1100,550,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
1,2,26,175,55,85,1,1,1,flexible,10,0,1,1,0,0,100,within an hour,TRUE,TRUE,365,1,SouthWestSide,100,Apartment,9,9,8,10,9,80,9,Entire home/apt,100,1100,550,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
1,4,5,136,24,54,1,2,4,moderate,0,25,4,1,1,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,110,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,0,219,0,0,1,2,3,moderate,0,5,2,0,1,2,100,within a day,FALSE,TRUE,1125,6,WestSide,115,Apartment,10,10,10,10,10,100,10,Entire home/apt,200,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
1,4,2,2,2,2,1,2,3,moderate,40,10,2,1,1,1,100,within an hour,FALSE,TRUE,30,1,FarNorthSide,86,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,4,29,50,50,50,1,2,3,strict_14_with_grace_period,28,20,2,0,0,1,100,within a day,FALSE,TRUE,90,4,WestSide,60,Apartment,10,10,9,10,10,93,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1
1,4,24,92,51,81,1,0,2,moderate,100,25,2,0,1,36,100,within an hour,TRUE,TRUE,28,2,FarNorthSide,350,Apartment,10,10,10,10,10,97,9,Entire home/apt,150,1100,550,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,4,28,267,58,85,2,2,2,strict_14_with_grace_period,129,30,4,1,0,1083,99,within an hour,TRUE,TRUE,1125,2,Central,250,Apartment,10,10,10,10,10,97,10,Entire home/apt,500,1100,550,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
0,2,30,365,60,90,1,1,1,moderate,0,11,1,1,0,22,97,within a few hours,TRUE,TRUE,370,31,SouthSide,58,Apartment,10,10,10,10,10,97,10,Private room,0,1100,550,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,5,0,187,0,0,2,2,2,moderate,60,0,1,1,0,1,100,N/A,FALSE,TRUE,1125,1,NorthSide,275,House,10,10,9,10,10,97,9,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1
0,4,30,365,60,90,1,1,2,flexible,55,0,1,0,1,29,100,within a few hours,FALSE,FALSE,1125,32,Central,155,Other,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,6,7,7,7,7,1,3,3,moderate,98,20,6,1,0,1,100,within an hour,TRUE,FALSE,1125,1,NorthSide,174,Apartment,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,7,8,8,8,1,2,2,strict_14_with_grace_period,75,5,2,1,0,0,50,within a day,FALSE,FALSE,7,2,FarNorthSide,120,Apartment,10,10,10,10,10,100,10,Entire home/apt,250,1100,550,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,4,6,320,15,45,3,1,1,strict_14_with_grace_period,14,10,1,0,1,16,100,within an hour,TRUE,TRUE,190,1,FarSouthEastSide,25,House,10,10,10,10,9,95,10,Private room,0,1100,550,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1,2,0,0,0,0,1,1,1,strict_14_with_grace_period,55,0,1,1,1,1,100,within an hour,FALSE,TRUE,14,2,Central,75,Condominium,10,10,9,10,10,94,10,Private room,100,1100,600,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
0,2,30,365,60,90,1,0,1,strict_14_with_grace_period,80,0,1,0,1,22,100,within an hour,FALSE,TRUE,1123,31,Central,135,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,4,25,223,53,83,1,1,4,moderate,0,0,2,0,0,5,100,within an hour,TRUE,FALSE,1125,1,NorthSide,650,Other,10,8,10,8,10,80,6,Hotel room,100,1100,550,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,9,216,27,57,1,2,2,moderate,50,50,4,1,1,2,100,within an hour,TRUE,TRUE,29,2,Central,250,Apartment,10,10,10,10,10,100,10,Entire home/apt,800,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,10,23,354,49,79,1.5,3,7,strict_14_with_grace_period,96,0,1,0,1,6,100,within an hour,TRUE,TRUE,59,2,NorthSide,400,House,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,6,2,48,18,48,1,2,3,moderate,30,20,4,0,1,2,100,within an hour,TRUE,TRUE,14,1,NorthSide,100,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
1,2,22,354,51,81,1,0,1,moderate,39,0,1,1,0,1,100,within an hour,FALSE,TRUE,1124,2,WestSide,79,Condominium,10,10,10,10,10,91,9,Entire home/apt,200,1100,550,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1
1,6,17,95,37,37,1,3,3,flexible,90,10,4,1,1,1,100,within a few hours,TRUE,TRUE,29,2,WestSide,96,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,8,6,167,6,6,2,4,5,strict_14_with_grace_period,59,39,3,0,1,8,97,within an hour,FALSE,TRUE,30,1,SouthSide,155,House,10,10,9,10,9,94,9,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,18,248,31,61,1,1,2,moderate,25,20,2,1,1,1,100,within an hour,TRUE,TRUE,30,1,NorthSide,85,Other,10,10,10,10,10,98,10,Entire home/apt,100,1100,550,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
1,1,18,69,39,69,1,1,1,flexible,10,0,1,1,1,4,100,within an hour,TRUE,TRUE,1125,2,FarNorthSide,30,House,10,10,10,10,10,99,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
1,1,19,313,33,57,1,1,1,moderate,30,0,1,1,1,2,100,within an hour,FALSE,TRUE,1125,1,NorthSide,68,Condominium,10,10,10,10,10,99,10,Private room,100,1100,550,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
0,2,30,365,60,90,2,1,0,strict_14_with_grace_period,60,50,1,0,0,21,89,within a few hours,FALSE,TRUE,1125,1,SouthSide,30,Apartment,10,10,10,10,10,97,10,Private room,500,1100,550,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
0,2,14,48,24,48,1,1,1,flexible,25,20,1,0,0,5,100,within an hour,FALSE,FALSE,1125,2,SouthSide,40,Apartment,10,9,10,10,9,97,9,Private room,150,1100,550,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,5,19,84,42,72,2,2,3,strict_14_with_grace_period,129,75,4,0,1,3,97,within an hour,FALSE,TRUE,999,3,Central,199,Apartment,10,10,9,10,10,93,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,8,16,255,38,68,2,4,5,moderate,35,10,8,0,0,1,100,within a day,FALSE,TRUE,1125,1,NorthWestSide,150,House,9,10,9,10,9,86,9,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
1,2,23,245,53,65,1,1,1,strict_14_with_grace_period,50,10,2,0,0,1,100,within a few hours,FALSE,TRUE,1460,3,NorthWestSide,85,House,10,10,9,10,9,95,10,Private room,150,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,2,0,335,30,60,1,1,1,strict_14_with_grace_period,100,5,1,1,1,19,100,within an hour,FALSE,TRUE,1125,1,SouthSide,30,Other,9,10,9,10,8,88,9,Private room,250,1100,295,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,20,122,50,80,2,1,1,strict_14_with_grace_period,50,0,1,1,1,1,100,within an hour,FALSE,FALSE,21,2,FarNorthSide,250,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
1,4,0,230,20,50,1,1,2,moderate,55,12,2,0,0,2,95,within an hour,FALSE,FALSE,1125,1,WestSide,20,Apartment,8,9,6,10,9,81,8,Private room,100,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,3,0,0,0,0,1,1,1,flexible,55,0,1,0,0,1,100,N/A,TRUE,TRUE,7,1,WestSide,55,Apartment,9,10,9,10,10,93,10,Entire home/apt,100,1100,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1
0,16,0,101,0,0,2,6,6,moderate,178,25,12,1,0,2,100,within an hour,FALSE,TRUE,1125,2,WestSide,151,House,10,10,10,10,10,97,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,5,30,365,60,90,2,2,3,flexible,120,0,1,0,0,79,100,within an hour,FALSE,TRUE,1113,32,Central,220,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,6,15,219,33,33,2,2,3,strict_14_with_grace_period,135,5,4,0,0,878,99,within an hour,TRUE,FALSE,1125,2,NorthSide,152,Apartment,10,10,10,9,10,98,9,Entire home/apt,400,1100,550,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,7,18,168,48,78,1,3,4,strict_14_with_grace_period,100,0,1,0,1,1,100,within an hour,FALSE,TRUE,1125,2,WestSide,175,Apartment,10,10,10,10,10,99,10,Entire home/apt,500,1100,550,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,12,27,331,48,78,4.5,6,6,strict_14_with_grace_period,350,0,1,1,1,3,100,within an hour,TRUE,TRUE,1125,3,Central,2450,House,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
0,4,12,139,19,49,1,2,2,strict_14_with_grace_period,50,20,1,0,1,10,100,within an hour,TRUE,TRUE,1125,4,WestSide,89,Apartment,9,10,9,10,9,94,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1,6,24,331,48,78,1,2,4,moderate,80,15,3,1,1,1,100,within an hour,TRUE,TRUE,1125,1,NorthSide,115,House,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,12,23,170,50,80,2.5,5,6,moderate,150,30,4,0,0,1,100,N/A,TRUE,TRUE,365,3,NorthSide,199,House,8,9,9,9,9,80,9,Entire home/apt,500,1100,2100,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
0,4,28,72,43,72,2,2,2,strict_14_with_grace_period,180,100,4,1,0,1,100,within a day,FALSE,TRUE,30,3,NorthSide,124,Condominium,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
0,2,0,49,19,49,1,1,1,strict_14_with_grace_period,15,10,1,0,0,6,100,within an hour,TRUE,FALSE,1125,2,WestSide,45,House,9,9,9,9,8,83,9,Private room,100,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,5,0,55,13,43,2,2,2,strict_14_with_grace_period,179,75,4,0,1,5,95,within an hour,FALSE,TRUE,1124,3,Central,199,Condominium,10,10,10,10,10,98,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,8,68,38,68,1,2,4,flexible,50,50,4,0,0,0,100,within an hour,TRUE,TRUE,1125,1,NorthWestSide,90,Apartment,10,10,9,10,10,100,10,Entire home/apt,250,1100,550,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
1,3,26,233,53,83,1,1,1,moderate,25,20,2,1,1,2,100,within an hour,TRUE,TRUE,29,2,SouthSide,85,Apartment,10,10,10,10,10,97,10,Private room,0,1100,550,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
0,4,0,0,0,0,1,0,1,flexible,55,0,1,1,0,3,100,N/A,FALSE,TRUE,1125,3,Central,350,Other,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
1,6,30,90,60,90,1,3,4,moderate,50,40,2,0,0,4,100,within an hour,TRUE,TRUE,25,2,SouthSide,200,Apartment,10,10,9,10,9,94,9,Entire home/apt,100,1100,550,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,0,49,19,49,1,1,1,strict_14_with_grace_period,15,10,1,0,0,6,100,within an hour,FALSE,TRUE,90,2,WestSide,30,House,10,10,9,10,8,94,9,Private room,0,1100,550,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1,2,15,154,37,67,1,1,1,moderate,24,5,1,1,1,3,100,within an hour,FALSE,TRUE,90,3,FarNorthSide,45,House,10,10,10,10,10,99,10,Private room,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
0,3,0,64,8,38,1,0,2,strict_14_with_grace_period,0,50,3,0,0,2,100,within an hour,FALSE,TRUE,1125,25,Central,100,Apartment,10,10,10,10,10,100,9,Entire home/apt,100,1100,550,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,10,27,98,57,87,2,4,5,moderate,150,25,8,0,0,0,100,within an hour,TRUE,FALSE,30,2,WestSide,110,House,10,10,10,10,10,97,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,11,11,11,11,1,1,1,flexible,20,0,1,1,1,9,100,within an hour,FALSE,TRUE,4,2,NorthSide,74,Apartment,10,10,10,10,10,97,10,Private room,200,1100,550,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1
0,7,0,0,0,0,2,4,4,flexible,0,50,4,1,1,1,100,within an hour,TRUE,TRUE,1125,2,NorthWestSide,123,House,10,10,10,10,10,95,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
0,2,19,19,19,19,1,1,1,strict_14_with_grace_period,35,100,2,1,1,1,100,within an hour,FALSE,TRUE,1125,1,NorthSide,38,Other,10,10,10,10,10,98,10,Private room,0,1100,550,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1,2,26,85,55,85,1,1,1,moderate,12,0,1,1,1,4,100,within an hour,TRUE,TRUE,3,1,FarNorthSide,80,Apartment,10,10,10,10,10,99,10,Private room,0,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
1,2,27,362,57,87,1.5,1,1,strict_14_with_grace_period,15,20,2,1,1,2,100,within an hour,TRUE,TRUE,14,1,NorthSide,100,Other,10,10,9,10,10,95,9,Private room,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1
0,8,12,328,34,64,2,3,5,strict_14_with_grace_period,75,0,1,0,1,408,100,within an hour,TRUE,TRUE,1125,2,Central,400,Apartment,10,10,10,10,10,100,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,10,27,175,57,87,2,4,5,moderate,150,25,6,1,0,1,100,within an hour,TRUE,TRUE,14,2,WestSide,268,Apartment,10,10,10,10,10,96,10,Entire home/apt,175,1100,550,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,2,150,30,60,1,1,2,moderate,55,0,1,1,0,0,100,within an hour,FALSE,TRUE,1125,14,FarNorthSide,125,Condominium,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,4,1,49,19,49,2,2,2,strict_14_with_grace_period,45,0,1,0,0,2,90,within a few hours,FALSE,TRUE,1125,2,Central,400,Apartment,8,8,8,8,10,90,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
0,2,30,365,60,90,1,1,1,flexible,125,0,1,0,0,1037,97,within a few hours,TRUE,TRUE,90,30,Central,89,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1,2,30,365,60,90,1,1,1,strict_14_with_grace_period,30,10,1,1,0,3,100,within an hour,FALSE,TRUE,1125,1,Central,100,Other,9,10,9,10,10,93,9,Private room,1000,1100,800,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1
0,4,10,58,28,58,1,0,2,flexible,70,0,1,0,0,4,91,within an hour,FALSE,TRUE,1125,2,WestSide,400,Apartment,10,6,10,6,10,80,8,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
0,6,9,344,39,69,1,2,2,moderate,55,0,2,0,1,2,100,within a few hours,FALSE,TRUE,180,30,WestSide,79,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,4,0,233,0,0,1,3,6,strict_14_with_grace_period,200,50,4,0,0,4,100,within an hour,TRUE,TRUE,1125,3,NorthSide,135,Apartment,10,10,10,10,9,94,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,6,30,90,60,90,1,2,3,strict_14_with_grace_period,125,50,4,1,0,1,100,within a few hours,FALSE,FALSE,60,1,Central,118,Condominium,9,9,8,9,10,85,9,Entire home/apt,500,1100,550,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,9,30,365,60,90,1,3,4,moderate,90,0,1,1,0,16,100,within an hour,FALSE,TRUE,28,1,NorthWestSide,193,Apartment,9,9,9,9,9,94,9,Entire home/apt,450,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,11,28,363,58,88,1.5,4,5,strict_14_with_grace_period,75,25,7,0,1,22,100,within an hour,TRUE,TRUE,365,1,SouthSide,369,Apartment,10,10,10,10,9,99,10,Entire home/apt,200,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,6,4,12,12,12,2,2,2,strict_14_with_grace_period,100,0,1,0,0,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,150,Condominium,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0,2,0,0,0,0,1,1,1,flexible,0,0,1,1,0,1,100,N/A,FALSE,TRUE,5,1,FarNorthSide,85,Condominium,10,10,10,10,10,97,10,Private room,0,1100,550,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0
