high_booking_rate,accommodates,availability_30,availability_365,availability_60,availability_90,bathrooms,bedrooms,beds,cancellation_policy,cleaning_fee,extra_people,guests_included,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,instant_bookable,is_location_exact,maximum_nights,minimum_nights,Community_areas,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,security_deposit,square_feet,weekly_price,amenities_.Air.conditioning.,amenities_.Bed.linens.,amenities_.Carbon.monoxide.detector.,amenities_.Coffee.maker.,amenities_.Cooking.basics.,amenities_.Dishes.and.silverware.,amenities_.Extra.pillows.and.blankets.,amenities_.Fire.extinguisher.,amenities_.First.aid.kit.,amenities_.Free.street.parking.,amenities_.Hair.dryer.,amenities_.Hot.water.,amenities_.Laptop.friendly.workspace.,amenities_.Lock.on.bedroom.door.,amenities_.Long.term.stays.allowed.,amenities_.Private.entrance.,amenities_.Self.check.in.,amenities_.Smoke.detector.,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Hangers,amenities_Heating,amenities_Iron,amenities_Kitchen,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Shampoo,amenities_Stove,amenities_TV,amenities_Washer,is_next_to_Lake,is_high_crime_area,is_major_section
1,6,0,327,24,54,1,3,3,strict_14_with_grace_period,50,49,4,1,1,1,100,within an hour,FALSE,TRUE,365,1,NorthSide,399,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,1500,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
0,10,21,92,51,81,1,2,5,moderate,150,25,4,0,1,36,100,within an hour,TRUE,TRUE,28,2,WestSide,135,Apartment,10,10,9,9,9,94,9,Entire home/apt,150,1100,550,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,0,0,0,0,1,1,1,flexible,20,10,2,1,0,7,93,within an hour,FALSE,TRUE,1125,2,SouthSide,55,Apartment,10,10,10,10,9,97,10,Private room,100,1100,550,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1
0,4,24,359,54,84,1,2,3,moderate,100,25,4,1,0,1,100,within an hour,FALSE,TRUE,1125,3,NorthSide,120,Apartment,10,10,9,9,9,87,9,Entire home/apt,300,1100,550,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
0,6,14,114,41,71,2,2,2,strict_14_with_grace_period,150,50,4,0,1,24,100,within an hour,FALSE,TRUE,1125,2,WestSide,750,Apartment,10,9,10,10,10,97,9,Entire home/apt,1500,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,5,30,270,60,90,1,2,2,moderate,115,10,3,0,0,3,100,within a few hours,TRUE,TRUE,90,2,NorthWestSide,120,Other,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,3,18,250,48,78,1,2,2,flexible,30,0,1,0,1,1,100,within an hour,FALSE,FALSE,7,2,FarNorthSide,125,House,10,10,10,10,10,98,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0
0,2,28,178,58,88,1,1,1,strict_14_with_grace_period,35,20,1,0,0,3,80,within an hour,TRUE,TRUE,90,4,NorthSide,50,Other,10,10,10,10,9,100,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
1,6,14,349,44,74,2,2,4,moderate,99,25,5,0,1,3,100,within an hour,FALSE,TRUE,1124,2,Central,139,Condominium,10,10,10,10,10,94,9,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,8,0,0,0,0,3.5,4,4,strict_14_with_grace_period,95,25,6,1,0,1,100,N/A,TRUE,TRUE,21,2,FarNorthSide,299,House,10,10,10,10,10,100,9,Entire home/apt,300,1100,550,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1,3,7,59,29,59,1,1,2,moderate,28,10,3,0,0,1,100,within an hour,FALSE,TRUE,1125,3,WestSide,83,Apartment,10,10,10,10,9,93,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,4,18,57,31,57,1,2,2,moderate,22,5,2,1,1,4,100,within an hour,TRUE,TRUE,2,1,FarNorthSide,210,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
0,2,23,285,46,76,1,1,1,strict_14_with_grace_period,34,0,1,0,0,5,100,within an hour,TRUE,TRUE,1125,1,WestSide,200,Condominium,9,9,9,9,10,89,9,Private room,0,1100,550,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,5,20,61,49,61,1.5,2,0,moderate,45,20,4,0,0,2,100,within an hour,TRUE,TRUE,1125,2,FarNorthSide,80,Condominium,10,10,9,10,10,96,10,Entire home/apt,100,1100,550,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,4,4,339,34,64,1,1,1,moderate,100,30,1,1,1,2,100,within an hour,FALSE,TRUE,365,3,NorthWestSide,67,Condominium,10,10,10,10,9,96,10,Entire home/apt,100,1100,600,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
1,4,21,346,41,71,1,2,2,strict_14_with_grace_period,19,19,3,0,0,13,100,within an hour,TRUE,FALSE,1125,1,SouthWestSide,55,House,9,9,8,9,9,87,9,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
0,2,23,352,53,83,1,2,2,strict_14_with_grace_period,25,15,2,1,0,4,100,within an hour,TRUE,TRUE,4,1,SouthSide,75,Apartment,8,10,9,9,9,90,9,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1,2,0,39,9,39,1,1,1,moderate,19,10,1,1,1,4,100,within an hour,FALSE,TRUE,7,1,WestSide,52,Apartment,10,10,10,10,10,96,9,Private room,0,1100,325,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,2,1,62,6,18,1,1,2,strict_14_with_grace_period,20,5,2,1,0,0,100,within an hour,TRUE,TRUE,1125,1,Central,75,Condominium,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
0,8,26,169,49,79,1,3,3,moderate,45,10,2,0,0,0,100,within an hour,TRUE,TRUE,1125,2,NorthSide,125,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,16,16,283,21,41,4.5,5,9,strict_14_with_grace_period,600,10,10,1,0,49,99,within an hour,FALSE,TRUE,1125,2,Central,3999,Apartment,10,10,10,10,10,97,10,Entire home/apt,1000,1100,550,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,2,25,94,55,83,1,0,1,flexible,0,0,1,0,0,73,100,within an hour,TRUE,TRUE,15,1,WestSide,10,House,9,10,9,9,9,85,9,Private room,0,1100,550,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
0,1,0,0,0,0,1,1,1,strict_14_with_grace_period,8,0,1,0,1,19,100,within an hour,TRUE,FALSE,20,1,NorthSide,28,Apartment,9,10,9,10,10,97,10,Shared room,100,1100,550,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,5,298,5,23,1,0,1,flexible,125,0,1,0,0,1037,97,within a few hours,TRUE,TRUE,90,30,Central,93,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
0,4,30,363,60,90,1,0,2,flexible,75,30,4,0,0,7,100,within an hour,TRUE,FALSE,1125,2,Central,200,Apartment,9,10,9,10,10,95,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
0,2,15,67,37,67,1,1,1,strict_14_with_grace_period,65,0,1,0,1,4,100,within an hour,TRUE,TRUE,25,3,FarNorthSide,49,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,4,23,263,53,83,1,1,1,strict_14_with_grace_period,70,25,2,1,1,1,90,within an hour,FALSE,TRUE,1123,2,NorthSide,132,Condominium,10,10,10,10,10,97,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,0,270,0,0,1,1,1,flexible,125,0,1,0,0,1037,97,within a few hours,TRUE,FALSE,90,30,Central,122,Apartment,10,10,6,10,10,100,10,Entire home/apt,100,1100,550,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
0,2,15,86,45,75,1,1,1,strict_14_with_grace_period,30,0,1,0,1,36,100,within an hour,FALSE,TRUE,1125,1,NorthSide,20,Apartment,10,10,9,10,10,94,9,Private room,250,1100,550,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1,6,27,266,49,79,2,3,3,strict_14_with_grace_period,149,5,6,0,0,878,99,within an hour,TRUE,TRUE,1125,2,NorthSide,131,Apartment,9,10,9,10,9,92,9,Entire home/apt,400,1100,550,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,7,23,167,51,80,2.5,3,5,flexible,50,0,1,1,1,1,100,within an hour,TRUE,FALSE,1125,1,NorthSide,200,House,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
0,4,10,58,28,58,1,0,2,strict_14_with_grace_period,45,0,1,0,0,8,84,within an hour,FALSE,TRUE,1125,2,Central,400,Apartment,10,10,9,10,10,90,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
0,6,26,83,53,83,1,2,3,strict_14_with_grace_period,70,0,1,0,0,0,100,within an hour,FALSE,TRUE,1125,2,WestSide,132,Condominium,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,2,6,17,17,17,1,1,1,strict_14_with_grace_period,24,0,1,0,0,3,100,within an hour,TRUE,TRUE,1125,1,NorthSide,70,Apartment,10,9,10,9,10,93,9,Private room,0,1100,550,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
0,2,0,0,0,0,1,1,1,flexible,55,0,1,1,0,1,100,N/A,TRUE,TRUE,4,1,WestSide,60,Apartment,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
1,6,23,355,53,83,1,2,4,strict_14_with_grace_period,49,15,4,1,1,3,100,within an hour,TRUE,TRUE,1125,2,SouthSide,114,Apartment,10,10,10,10,9,99,9,Entire home/apt,200,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,20,349,50,80,1,0,1,strict_14_with_grace_period,75,0,1,0,1,408,100,within an hour,TRUE,TRUE,365,2,Central,400,Other,10,10,10,10,10,97,10,Entire home/apt,250,1100,550,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,21,151,49,79,1,1,1,strict_14_with_grace_period,24,0,1,1,0,52,92,within an hour,TRUE,TRUE,1125,1,NorthSide,85,Apartment,10,10,10,10,10,96,10,Private room,0,1100,550,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,8,23,94,49,79,2,2,2,strict_14_with_grace_period,110,15,3,0,1,6,91,within an hour,TRUE,TRUE,120,1,NorthSide,150,Apartment,10,10,10,10,10,98,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,24,52,34,34,2,2,2,strict_14_with_grace_period,75,50,2,1,1,1,100,within an hour,TRUE,TRUE,30,2,Central,250,Other,10,10,10,10,10,100,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,30,90,60,90,1,1,1,strict_14_with_grace_period,30,10,1,0,0,4,90,within an hour,FALSE,TRUE,90,1,FarNorthSide,75,Apartment,9,9,8,9,9,90,9,Private room,100,1100,400,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0
0,2,30,90,60,90,1.5,1,1,flexible,25,10,1,0,0,2,100,within an hour,FALSE,TRUE,30,2,SouthSide,55,Apartment,9,10,8,10,9,90,9,Private room,0,1100,550,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1
0,2,0,0,0,0,1,1,1,flexible,15,15,2,1,1,1,100,N/A,FALSE,TRUE,30,1,SouthSide,65,Apartment,10,10,9,10,9,95,10,Private room,0,1100,550,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
0,2,0,59,18,48,1,1,1,strict_14_with_grace_period,30,0,1,0,1,36,100,within an hour,FALSE,TRUE,1125,2,NorthSide,25,Apartment,10,10,9,10,10,94,10,Private room,250,1100,550,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,5,30,180,60,90,1,1,3,flexible,50,25,2,0,1,1,100,within an hour,FALSE,TRUE,1125,1,NorthSide,199,House,10,10,10,10,10,100,10,Private room,0,1100,550,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1
0,4,25,59,55,59,1,3,3,flexible,55,0,1,0,0,6,100,within an hour,TRUE,TRUE,1125,2,SouthSide,90,Apartment,9,9,9,10,9,86,9,Entire home/apt,100,1100,550,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1
0,4,4,266,15,15,1,2,2,strict_14_with_grace_period,100,25,2,1,0,10,94,within an hour,TRUE,TRUE,180,4,Central,215,Apartment,9,9,10,9,10,90,9,Entire home/apt,0,1100,550,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,4,7,55,25,55,1,0,2,strict_14_with_grace_period,45,0,1,0,0,4,81,within an hour,FALSE,TRUE,1125,2,Central,400,Apartment,10,6,10,8,10,80,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,13,71,36,60,1,0,1,strict_14_with_grace_period,50,0,1,0,1,19,100,within an hour,FALSE,TRUE,150,1,NorthSide,2000,Apartment,10,10,10,10,10,97,9,Entire home/apt,0,1100,550,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,6,18,310,39,69,2,3,3,moderate,75,15,4,1,0,1,100,within an hour,TRUE,TRUE,1125,3,SouthSide,95,Apartment,10,10,9,10,9,88,9,Entire home/apt,500,1100,550,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
0,4,19,24,24,24,1,2,2,flexible,39,0,1,0,0,0,100,within an hour,TRUE,TRUE,15,2,WestSide,129,Other,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
0,2,20,80,50,80,1,1,1,flexible,5,10,1,0,0,0,100,within an hour,FALSE,TRUE,1125,1,SouthWestSide,40,House,10,10,10,10,10,97,10,Private room,0,1100,550,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,2,29,89,59,89,1,1,1,strict_14_with_grace_period,35,45,2,1,1,1,100,within an hour,TRUE,TRUE,21,1,NorthWestSide,60,Other,10,10,10,10,10,99,10,Private room,0,1100,550,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
0,2,30,365,60,90,2,1,2,strict_14_with_grace_period,60,50,1,0,0,21,89,within a few hours,FALSE,TRUE,1125,1,SouthSide,30,Apartment,10,10,10,10,10,100,10,Private room,500,1100,550,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
0,2,0,0,0,0,1,1,1,flexible,30,0,1,1,0,1,100,N/A,TRUE,TRUE,1125,3,FarNorthSide,100,Apartment,4,10,10,10,10,60,6,Entire home/apt,0,1100,550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
0,3,30,365,60,90,1,1,1,flexible,100,0,1,0,0,79,100,within an hour,FALSE,TRUE,1125,31,Central,180,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,2,11,11,11,11,1,1,1,moderate,5,35,2,0,1,3,100,within an hour,FALSE,FALSE,14,1,WestSide,58,Apartment,10,10,10,10,9,99,10,Private room,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1,2,30,365,60,90,1,1,1,moderate,0,0,1,1,0,1,100,within an hour,FALSE,FALSE,1125,2,NorthSide,90,House,10,10,10,10,10,96,9,Private room,500,1100,550,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1
0,4,2,302,4,27,1,1,2,flexible,375,0,1,1,0,17,100,within an hour,TRUE,TRUE,1125,31,Central,80,Other,10,10,10,10,10,97,10,Entire home/apt,1500,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,3,22,33,33,33,1,1,1,flexible,65,0,1,0,0,45,100,within an hour,FALSE,TRUE,150,1,FarNorthSide,100,Other,9,10,9,9,10,93,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,6,15,344,45,75,2.5,3,4,strict_14_with_grace_period,132,25,4,1,0,3,100,within an hour,FALSE,TRUE,1125,2,NorthSide,157,Condominium,10,10,10,10,10,100,10,Entire home/apt,200,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
0,3,20,355,50,80,2,2,2,strict_14_with_grace_period,60,0,2,0,0,1,100,within a few hours,FALSE,TRUE,1125,3,FarNorthSide,89,Other,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
0,6,27,362,57,87,2,2,3,strict_14_with_grace_period,120,25,2,0,0,0,50,within a day,TRUE,TRUE,1125,3,Central,298,Condominium,10,10,10,10,10,97,10,Entire home/apt,500,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,4,23,23,23,23,1,2,2,moderate,55,15,2,1,1,1,100,within a few hours,FALSE,TRUE,14,3,FarNorthSide,90,Apartment,10,10,9,10,10,96,10,Entire home/apt,100,1100,440,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,10,13,135,36,63,2.5,3,6,moderate,175,25,6,0,1,36,100,within an hour,TRUE,TRUE,28,2,Central,1000,Apartment,9,10,9,9,10,93,9,Entire home/apt,150,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,21,81,51,81,1,1,1,strict_14_with_grace_period,9,0,1,1,0,1,100,within an hour,TRUE,TRUE,30,1,FarNorthSide,42,Apartment,10,10,10,10,10,91,9,Private room,100,1100,550,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
0,4,0,3,0,0,1,1,3,moderate,55,0,1,1,1,3,100,within an hour,FALSE,TRUE,1125,1,SouthWestSide,12,House,10,10,10,10,10,100,10,Shared room,100,1100,70,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
1,4,19,342,41,71,1,2,2,strict_14_with_grace_period,45,0,1,1,1,2,100,within an hour,TRUE,TRUE,1124,1,NorthSide,130,Apartment,10,10,10,10,10,99,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,1,20,81,46,70,1,0,1,flexible,0,0,1,0,0,73,100,within an hour,TRUE,TRUE,15,1,WestSide,10,Condominium,9,10,7,10,10,87,9,Private room,100,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1,2,15,344,43,73,1,1,1,strict_14_with_grace_period,10,10,1,1,1,2,100,within an hour,FALSE,TRUE,1125,1,NorthSide,69,Condominium,10,10,10,10,10,99,10,Private room,100,1100,599,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,0,25,0,25,1,0,2,flexible,10,0,1,0,0,2,100,within an hour,FALSE,TRUE,31,2,SouthWestSide,39,Apartment,10,10,10,10,9,98,10,Entire home/apt,100,1100,550,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
1,12,6,333,34,64,4,4,4,moderate,109,25,8,1,1,3,100,within an hour,FALSE,TRUE,1124,2,NorthSide,179,Apartment,10,10,9,10,10,97,9,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,6,23,302,53,83,2,2,3,strict_14_with_grace_period,131,0,1,0,1,100,100,within an hour,TRUE,TRUE,1125,3,Central,299,Apartment,10,10,9,10,10,97,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,19,169,49,79,1,1,1,flexible,50,25,2,0,0,1,100,within an hour,TRUE,TRUE,1125,1,FarNorthSide,100,Apartment,10,10,9,10,10,92,9,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,1,27,220,57,87,2,1,1,strict_14_with_grace_period,11,0,1,0,0,6,98,within an hour,FALSE,TRUE,30,2,SouthSide,29,House,10,10,9,10,9,97,10,Private room,0,1100,550,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
0,4,3,24,15,24,1,1,2,strict_14_with_grace_period,40,20,2,0,0,1,67,within a day,FALSE,FALSE,35,5,SouthSide,75,Apartment,10,10,9,10,9,94,10,Entire home/apt,100,1100,550,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,4,30,365,60,90,1,1,3,flexible,100,0,1,0,0,79,100,within an hour,FALSE,TRUE,365,60,WestSide,130,Apartment,9,9,9,10,9,91,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,5,26,305,56,86,1,1,3,strict_14_with_grace_period,94,0,3,0,0,22,99,within an hour,TRUE,TRUE,1125,3,Central,199,Other,10,9,10,10,9,93,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
